Job Title,Job Salary,Key Skills,Role Category,Functional Area,Industry,Role
English Trainer,Not Disclosed by Recruiter,business_analyst administration m&a teaching delivery_head pli basic business_executive training,Teachers,Teaching Education Training Counselling,IT-Software Software_Services,Special Education Teacher
Technical Lead SQL Server Opportunity at Thoughtfocus,Not Disclosed by Recruiter,business_solutions business_services ssrs oracle_erp sql_server data_modeling data_warehousing business_objects ssis t_-_sql,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
SAP BW Hana developer,"4,25,000-9,25,000",sap_bw hana,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
SAP GRC Consultant,Not Disclosed by Recruiter,sap_grc,Other,IT_Software,IT-Software Software_Services,Outside Consultant
Functional Consultant Manufacturing,Not Disclosed by Recruiter,master_planning sales inventory_management manufacturing purchase,Programming_&_Design,IT_Software,IT-Software Software_Services,Functional Outside Consultant
Require Blockchain Cryptographic Expert months Contract in BLR,Not Disclosed by Recruiter,engagement_management business_communication software_development open_source docker shell_scripting technology_solutions bash data_analytics sql,Other,Accounts Finance Tax Company_Secretary Audit,Accounting Finance,Outside Consultant
Technical Database Manager Oracle PL SQL,Not Disclosed by Recruiter,agile performance_tuning coding scrum team_management integration_testing version_control git continuous_improvement process_orientation,Programming_&_Design,IT_Software,IT-Software Software_Services,Database Architect/Designer
Leads Verification Executive,"70,000-1,50,000",telecalling outbound_calling telecaller customer_care_executive,Training,ITES BPO KPO LPO Customer_Service Operations,Internet Ecommerce,Voice & Accent Trainer
RTL Design Engineer Synthesis pci e,Not Disclosed by Recruiter,vhdl asic axi synthesis fpga verilog design_engineering ahb pcie rtl_design,Programming_&_Design,IT_Software,IT-Software Software_Services,Database Architect/Designer
Application Security,Not Disclosed by Recruiter,java php perl development software_development python server firewall application_security bash,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Physiotherapist part time M v hospital Diabetes Pvt Ltd Adyar,"1,00,000-1,75,000",bpt,Medical_Professional,Medical Healthcare R&D Pharmaceuticals Biotechnology,Medical Healthcare Hospitals,Physiotherapist
Manager consultant analyst Go To Market Analytics,Not Disclosed by Recruiter,predictive_modeling sas statistical_modeling marketing_analytics statistics analytics python,Analytics_&_BI,Analytics_&_Business_Intelligence,KPO Research Analytics,Analytics Manager
TL Mobile Apps Development,Not Disclosed by Recruiter,development java sqlite xml design_patterns android facebook tl json google_analytics,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
BDM Counselor Telecaller Front desk Coordinator,"1,00,000-2,00,000",team_management administration marketing front_desk coordination relationship_management telecalling team_handling admissions business_development counselling,Teachers,Teaching Education Training Counselling,Education Teaching Training,Counselor
Principal Software Engineer Java PLM,Not Disclosed by Recruiter,software_development tomcat agile_development microservices spring plm java git teamcenter web_technologies jenkins windchill web_application_development,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Short Range Planner Workforce Management,Not Disclosed by Recruiter,bpo data_analysis operational_excellence staffing analytical social_media scheduling business_intelligence capacity_planning,Operations,ITES BPO KPO LPO Customer_Service Operations,Internet Ecommerce,Process Flow Analyst
SEM and Analytics,Not Disclosed by Recruiter,sem analytics google_adwords performance_review keyword_research campaigns search_engine_optimization ppc_analyst troubleshooting client_communication,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Operations Manager The Indus Club,Not Disclosed by Recruiter,team_management go_getter communication_skills customer_satisfaction operations_management,Food_&_Beverage,Hotels Restaurants,Travel Hotels Restaurants Airlines Railways,General Manager
Product Operations Lead Payments,Not Disclosed by Recruiter,product_management product_engineering technical_management project_management analytical business_strategy operations analytics recruitment android,Programming_&_Design,IT_Software,IT-Software Software_Services,Product Manager
Banquet Sales Executive,Not Disclosed by Recruiter,catering administration banquet_sales_executive customer_satisfaction marketing_executive hotel_sales business_development_executive room database,Food_&_Beverage,Hotels Restaurants,IT-Software Software_Services,Banquet Sales Executive/ Manager
Ebanking Domestic CTS Pan india,Not Disclosed by Recruiter,banking asp.net .net finacle sql_server asp,Programming_&_Design,IT_Software,IT-Software Software_Services,System Analyst
Immediate Openings informatica Developer Position,Not Disclosed by Recruiter,oracle teradata,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Sr RF Engineer,Not Disclosed by Recruiter,rf_engineer gsm gprs cdma umts lte testing rf,Telecom,IT_Hardware Technical_Support Telecom_Engineering,IT-Software Software_Services,RF Engineer
Documents Collection Verification Field Work,"1,75,000-2,75,000",field_executive field_work,Other,ITES BPO KPO LPO Customer_Service Operations,BPO Call_Centre ITeS,Fresher
Tableau,"4,00,000-8,50,000",tableau excel sql visualiser,Project_Management,IT_Software,IT-Software Software_Services,Project Manager-IT/Software
Sr Manager Employee Relations,Not Disclosed by Recruiter,skill_development employee_engagement employee_relations talent_management csr_activities project_development hr_audit hr_policies,HR Recruitment IR,HR Recruitment Administration IR,Recruitment Staffing,Employee Relations Manager
Assistant Delivery Manager Clinical Documentation Services,Not Disclosed by Recruiter,change_management project_management process_improvement analytical pharmacy zoology healthcare medical_records client_management auditing,Programming_&_Design,IT_Software,BPO Call_Centre ITeS,Team Lead/Technical Lead
Relationship Manager Relationship Officer Insurance Sales,Not Disclosed by Recruiter,sales lead_generation cross_selling direct_sales relationship_management insurance_sales life_insurance_sales crm,Retail Personal_Banking,Financial_Services Banking Investments Insurance,Insurance,Client Servicing/Key Account Manager
Job UI angular lead IRIS,"11,00,000-21,00,000",javascript css html5 ui_development sencha karma java extjs protractor android,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Sr Manager Manager Digital Marketing naukri,Not Disclosed by Recruiter,omniture product_sales lead_qualification middle_east,Senior_Management,Marketing Advertising MR PR Media_Planning,Media Entertainment Internet,Head/VP/GM/ Mgr-Online/Digital Marketing
Marketing Support Executive,Not Disclosed by Recruiter,customer_marketing excel inventory_management ups ms_office powerpoint business_executive sales_support,Advertising,Marketing Advertising MR PR Media_Planning,IT-Software Software_Services,Client Servicing Executive
Test Engineer Lead Healthcare,Not Disclosed by Recruiter,test_engineering hl7 automation pacs software_testing test_planning test_lead manual_testing test_design dicom test_cases test_strategy,Programming_&_Design,IT_Software,IT-Software Software_Services,Team Lead/Technical Lead
Digital Marketing Executive Digital Marketing Analyst Digital Mar,Not Disclosed by Recruiter,seo_analysis seo seo_executive seo_analyst digital_marketing internet_marketing web_designing html sql mba mba_fresher bba bba_fresher bcom mcom bsc ba bbm marketing sales bd,Other,IT_Software,IT-Software Software_Services,Outside Consultant
Fiber Design Engineer,Not Disclosed by Recruiter,manager_quality_assurance osp tool_design bidding qc qa routing construction room ticketing,Engineering_Design,Engineering_Design R&D,IT-Software Software_Services,Design Engineer
Marketing head,Not Disclosed by Recruiter,marketing_head b2b_marketing business_head rfp product_marketing,Marketing,Marketing Advertising MR PR Media_Planning,BPO Call_Centre ITeS,Marketing Manager
Associate Engineer Desktop,Not Disclosed by Recruiter,computer_science telecom public_relations business_studies pharmacy botany hotel_management healthcare physical_education fine_arts,University_Level,Teaching Education Training Counselling,BPO Call_Centre ITeS,Lecturer/Professor
Administration Executive A MNC Pharma,"7,00,000-8,00,000",office_administration administration_assistant administration admin office_admin admin_executive administration_executive,Administration Facility_Management,HR Recruitment Administration IR,Pharma Biotech Clinical_Research,Executive/ Sr Executive - Administration
Urgent Requirement Branch Training Manager Chandigarh,Not Disclosed by Recruiter,learning sales agency_channel business_process region training_management,Teachers,Teaching Education Training Counselling,Insurance,Trainer
Senior AngularJS Developer Javascript html css,Not Disclosed by Recruiter,angularjs application_designing html css javascript,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
Opportunity Java Software Developer with Captive in,Not Disclosed by Recruiter,java_ee core_java design_patterns javascript spring sql,Programming_&_Design,IT_Software,Banking Financial_Services Broking,Software Developer
Manager HR Operations compensation amp Benefits Internet online,Not Disclosed by Recruiter,hr_operations,HR Recruitment IR,HR Recruitment Administration IR,IT-Software Software_Services,HR Manager
Hybrid Mobile Developer,Not Disclosed by Recruiter,android css3 jquery mobile_application_development development css html5 mobile developing mobile_applications bootstrap it ios javascript application mvc_architecture html developer mvc architecture applications,Programming_&_Design,IT_Software,IT-Software Software_Services,Software Developer
